Latency,Jitter,Loss,Protocol,Bandwidth,Transfer,UE,experiment,Distance,Reliability
1.46,0.237722772277,1,UDP,14000.0,501000.0,03,4,23.80680954811114,99.9917125581886
1.415,0.155265780731,3,UDP,14000.0,501000.0,03,4,46.770737400726105,99.98939994015052
1.383,0.115134228188,6,UDP,14000.0,501000.0,03,4,34.402171088313224,99.9914650313809
1.403,0.158530201342,6,UDP,14000.0,501000.0,03,4,37.35161552613138,99.99392847453566
1.404,0.13098019802,1,UDP,14000.0,501000.0,03,4,62.4678416989216,99.99215819341352
1.506,0.29051986755,2,UDP,14000.0,501000.0,03,4,54.91671900818963,99.98872491476808
1.424,0.172132890365,3,UDP,14000.0,501000.0,03,4,57.649746148549184,99.9975918874331
1.424,0.180531561462,3,UDP,14000.0,501000.0,03,4,34.27101272650221,99.99304190192076
1.425,0.176578595318,5,UDP,14000.0,501000.0,03,4,55.88308944040565,99.99252551628427
1.413,0.158357615894,2,UDP,14000.0,501000.0,03,4,24.44655328099876,99.98821602117717
1.429,0.185479865772,6,UDP,14000.0,501000.0,03,4,29.580064674624424,99.99760423291409
1.421,0.140331125828,2,UDP,14000.0,501000.0,03,4,79.04981975834849,99.99714483702728
1.406,0.127431438127,5,UDP,14000.0,501000.0,03,4,20.16692470169876,99.99580456595449
1.403,0.151432432432,8,UDP,14000.0,501000.0,03,4,65.23276533890699,99.98408319754247
1.695,0.718013651877,11,UDP,14000.0,501000.0,03,4,67.48331735869458,99.990841984619
1.407,0.151871186441,9,TCP,331.5774193548387,11900.0,04,4,85.58491973508744,99.99876029717257
1.442,0.233558528428,5,TCP,340.083870967742,12200.0,04,4,79.16448239195876,99.99046743233366
1.429,0.182719471947,1,TCP,345.6774193548387,12400.0,04,4,28.316922805290325,99.99797499915896
1.393,0.190112582781,2,TCP,505.741935483871,18100.0,04,4,13.588305974260027,99.9933705531131
1.402,0.15026,4,TCP,323.4193548387097,11600.0,04,4,66.0345614966682,99.996732819296
1.47,0.246324414716,5,TCP,306.63548387096773,11000.0,04,4,77.33133086235799,99.98504722614692
1.393,0.189076666667,4,TCP,505.09032258064514,18100.0,04,4,75.20368111939129,99.99368644189602
1.397,0.186918918919,8,TCP,381.4193548387097,13600.0,04,4,80.16481174785089,99.9900141732524
1.413,0.143096345515,3,TCP,294.49032258064517,10500.0,04,4,33.691798367335146,99.99689217165658
1.405,0.141427152318,2,TCP,278.7516129032258,9970.0,04,4,47.45550283070104,99.99562694792318
1.434,0.168679054054,8,TCP,283.96774193548384,10100.0,04,4,28.41990725188176,99.9953758639424
1.389,0.122855704698,6,TCP,355.35483870967744,12700.0,04,4,47.26829980235474,99.99606541413527
1.472,0.277763513514,8,TCP,347.80645161290323,12400.0,04,4,50.28788280981622,99.99176950720816
1.433,0.173919463087,6,TCP,251.10967741935485,8980.0,04,4,83.83890767627376,99.99632484849404
1.443,0.20538410596,2,TCP,286.78666666666663,9920.0,04,4,74.8566449313462,99.98930740364288
1.416,0.158624161074,6,TCP,285.6466666666667,9890.0,04,4,83.75665738126354,99.99251180547752
1.437,0.175789297659,5,TCP,247.4344827586207,8280.0,04,4,67.11079659915909,99.99004095446048
1.406,0.138777027027,8,TCP,294.8,10200.0,04,4,44.75422937299703,99.9926095309523
1.46,0.237722772277,1,TCP,258.18666666666667,8930.0,04,4,52.92174800894609,99.99471272770135
1.415,0.155265780731,3,TCP,273.03548387096777,9760.0,04,4,32.16560552212697,99.99010317789404
1.383,0.115134228188,6,TCP,298.59354838709675,10700.0,04,4,29.08995665935023,99.98877728678713
1.403,0.158530201342,6,TCP,307.26666666666665,10600.0,04,4,52.87064398855188,99.98608762111166
1.404,0.13098019802,1,TCP,277.4967741935484,9920.0,04,4,34.68915217738042,99.99778929483313
1.506,0.29051986755,2,TCP,304.0516129032258,10900.0,04,4,24.26716729314336,99.98843903016288
1.424,0.172132890365,3,TCP,272.7741935483871,9750.0,04,4,44.76058479015612,99.98902308974148
1.424,0.180531561462,3,TCP,270.88666666666666,9380.0,04,4,29.846735374021748,99.98843726360307
1.425,0.176578595318,5,TCP,283.5483870967742,10100.0,04,4,66.8298981395653,99.98881731576624
1.413,0.158357615894,2,TCP,302.7548387096774,10800.0,04,4,51.36361787757423,99.99104941565967
1.429,0.185479865772,6,TCP,277.3032258064516,9920.0,04,4,33.85771563843135,99.9954138230661
1.421,0.140331125828,2,TCP,322.51612903225805,11500.0,04,4,87.6939311625448,99.99341421939272
1.406,0.127431438127,5,TCP,264.19354838709677,9450.0,04,4,64.65990284255068,99.99563689030214
1.403,0.151432432432,8,TCP,329.9935483870967,11800.0,04,4,49.24966684740132,99.99143877246505
1.695,0.718013651877,11,TCP,282.4709677419355,10100.0,04,4,80.26911018534872,99.98948754050798
1.407,0.151871186441,9,TCP,323.51666666666665,11200.0,05,4,24.929360794082093,99.98768183834235
1.442,0.233558528428,5,TCP,313.83870967741933,11200.0,05,4,24.96232119102554,99.990757082038
1.429,0.182719471947,1,TCP,353.1,12200.0,05,4,94.73156860106656,99.992599839875
1.393,0.190112582781,2,TCP,472.16129032258067,16900.0,05,4,71.57268486262959,99.99747233589969
1.402,0.15026,4,TCP,307.416129032258,11000.0,05,4,59.6187210527096,99.99119368591688
1.47,0.246324414716,5,TCP,328.2258064516129,11700.0,05,4,67.23974183567066,99.99566872128908
1.393,0.189076666667,4,TCP,431.18709677419355,15400.0,05,4,26.798819150547978,99.9983603557519
1.397,0.186918918919,8,TCP,393.258064516129,14100.0,05,4,69.9062886440222,99.99105825273728
1.413,0.143096345515,3,TCP,287.7096774193548,10300.0,05,4,31.89255677341877,99.99013758829994
1.405,0.141427152318,2,TCP,281.96774193548384,10100.0,05,4,41.97815052169152,99.99030824913574
1.434,0.168679054054,8,TCP,301.3225806451613,10800.0,05,4,28.90470493341823,99.99289343906388
1.389,0.122855704698,6,TCP,372.06451612903226,13300.0,05,4,73.64576042554071,99.99667905428552
1.472,0.277763513514,8,TCP,307.5290322580645,11000.0,05,4,34.87566962295173,99.99355699756224
1.433,0.173919463087,6,TCP,299.3483870967742,10700.0,05,4,21.58793792784521,99.98486395256954
1.443,0.20538410596,2,TCP,259.1166666666667,8970.0,05,4,16.59627789135478,99.9926229593528
1.416,0.158624161074,6,TCP,277.03225806451616,9910.0,05,4,50.31627944545109,99.99118712043264
1.437,0.175789297659,5,TCP,239.57096774193548,8570.0,05,4,31.487726461836942,99.99127504249248
1.406,0.138777027027,8,TCP,279.741935483871,10000.0,05,4,40.06672986688904,99.9948843090266
1.46,0.237722772277,1,TCP,301.72903225806454,10800.0,05,4,84.37543365506791,99.99391710988604
1.415,0.155265780731,3,TCP,275.0566666666667,9520.0,05,4,75.25272511626565,99.98898675053232
1.383,0.115134228188,6,TCP,315.741935483871,11300.0,05,4,76.88376869115874,99.99259996239924
1.403,0.158530201342,6,TCP,266.38666666666666,9220.0,05,4,67.6142126451968,99.99385614867148
1.404,0.13098019802,1,TCP,297.8,10300.0,05,4,71.8086065627393,99.99115248380484
1.506,0.29051986755,2,TCP,551.5806451612904,19700.0,05,4,53.88783637738729,99.99045357290898
1.424,0.172132890365,3,TCP,308.4193548387097,11000.0,05,4,51.9150835296149,99.9871380696979
1.424,0.180531561462,3,TCP,298.0967741935484,10700.0,05,4,23.12956570797726,99.98905141008656
1.425,0.176578595318,5,TCP,289.05806451612904,10300.0,05,4,69.92987247776695,99.98633810040056
1.413,0.158357615894,2,TCP,327.50967741935483,11700.0,05,4,74.70470441943148,99.99290743502996
1.429,0.185479865772,6,TCP,280.5064516129033,10000.0,05,4,78.89562381396613,99.991241137731
1.421,0.140331125828,2,TCP,249.27096774193546,8910.0,05,4,65.06171333111413,99.99576171170165
1.406,0.127431438127,5,TCP,301.2741935483871,10800.0,05,4,70.12390577076891,99.99787112605358
1.403,0.151432432432,8,TCP,316.2838709677419,11300.0,05,4,36.47991585710524,99.99042367281956
1.695,0.718013651877,11,TCP,302.5806451612903,10800.0,05,4,10.920009275922226,99.9903684449282
0.787,0.489787375415,3,UDP,25000.0,894000.0,01,5,87.21552795727273,99.99039041260386
0.844,0.517930463576,2,UDP,25000.0,894000.0,01,5,22.760675942177333,99.99465455533972
0.772,0.475864686469,1,UDP,25000.0,894000.0,01,5,52.78412043755873,99.99063782302058
0.813,0.478299342105,0,UDP,25000.0,894000.0,01,5,64.52147679789549,99.99407743921454
0.779,0.492688741722,2,UDP,25000.0,894000.0,01,5,47.48043996993752,99.99345674315342
1.281,1.46456578947,0,UDP,25000.0,894000.0,01,5,73.0864806400818,99.99205604866437
0.84,0.612832236842,0,UDP,25000.0,894000.0,01,5,80.60430998830785,99.99027205984224
0.825,0.548504950495,1,UDP,25000.0,894000.0,01,5,20.55154975122536,99.9914473569306
0.824,0.534401315789,0,UDP,25000.0,894000.0,01,5,51.8968859964975,99.99289199295006
0.783,0.498468646865,1,UDP,25000.0,894000.0,01,5,52.521798898501885,99.98994175262064
0.77,0.471218543046,2,UDP,25000.0,894000.0,01,5,69.96995408090118,99.99869865386732
0.804,0.49328807947,2,UDP,25000.0,894000.0,01,5,48.44327656920465,99.9974155301551
0.782,0.495319078947,0,UDP,25000.0,894000.0,01,5,31.748615383786223,99.98930764857909
0.761,0.498613861386,1,UDP,25000.0,894000.0,01,5,66.60952321819641,99.99184733114927
0.773,0.519680921053,0,UDP,25000.0,894000.0,01,5,48.014083661011966,99.99129987883654
0.757,0.461766447368,0,UDP,25000.0,894000.0,01,5,63.4034732197749,99.9864457869291
0.756,0.495745033113,2,UDP,25000.0,894000.0,01,5,88.02920649268276,99.99441177059973
0.751,0.497582236842,0,UDP,25000.0,894000.0,01,5,50.0211487741763,99.99736646586376
1.432,1.80297039474,0,UDP,25000.0,894000.0,01,5,55.9711346476516,99.99481231127352
0.766,0.491966887417,2,UDP,25000.0,894000.0,01,5,83.43179813059143,99.98604611826224
0.807,0.5134375,0,UDP,25000.0,894000.0,01,5,27.798471927992317,99.98521656932468
0.817,0.489504950495,1,UDP,25000.0,894000.0,01,5,49.61661915218987,99.99716235156912
0.801,0.503547854785,1,UDP,25000.0,894000.0,01,5,68.00289801400784,99.99173605411174
0.773,0.394251655629,2,UDP,25000.0,894000.0,01,5,40.675656972476695,99.9943844631304
0.801,0.529111842105,0,UDP,25000.0,894000.0,01,5,23.55069901927417,99.99060622558694
0.99,0.869069306931,1,UDP,25000.0,894000.0,01,5,21.57055807094474,99.99506125929604
0.788,0.4680330033,1,UDP,25000.0,894000.0,01,5,27.330356765682662,99.99184450296272
0.886,0.679990131579,0,UDP,25000.0,894000.0,01,5,50.608078185804025,99.99000370465907
0.775,0.450697368421,0,UDP,25000.0,894000.0,01,5,47.068556200377856,99.99592826433316
0.796,0.491891447368,0,UDP,25000.0,894000.0,01,5,21.19850530292144,99.99076350854664
0.748,0.494198675497,2,UDP,25000.0,894000.0,01,5,24.52952393335305,99.98995776824684
0.791,0.478567656766,1,UDP,25000.0,894000.0,01,5,49.96880904580145,99.98915882965616
0.833,0.550092105263,0,UDP,25000.0,894000.0,01,5,56.19135328373601,99.99183236949176
0.787,0.489787375415,3,UDP,50000.0,1788000.0,02,5,41.63295281150201,99.98782050586944
0.844,0.517930463576,2,UDP,50000.0,1788000.0,02,5,45.67638691343291,99.98943037995934
0.772,0.475864686469,1,UDP,50000.0,1788000.0,02,5,62.64009813273403,99.98535730943136
0.813,0.478299342105,0,UDP,50000.0,1788000.0,02,5,68.60286806169985,99.99161588785736
0.779,0.492688741722,2,UDP,50000.0,1788000.0,02,5,67.61297124583885,99.98809748524285
1.281,1.46456578947,0,UDP,50000.0,1788000.0,02,5,36.28321095381406,99.99015258982216
0.84,0.612832236842,0,UDP,50000.0,1788000.0,02,5,53.4811418528481,99.98974486344912
0.825,0.548504950495,1,UDP,50000.0,1788000.0,02,5,21.247654317083395,99.99441721143845
0.824,0.534401315789,0,UDP,50000.0,1788000.0,02,5,81.9139190892509,99.99182716923664
0.783,0.498468646865,1,UDP,50000.0,1788000.0,02,5,63.31626427479115,99.98804405633072
0.77,0.471218543046,2,UDP,50000.0,1788000.0,02,5,61.061593685906494,99.98736592858928
0.804,0.49328807947,2,UDP,50000.0,1788000.0,02,5,35.472639601174144,99.99055662499318
0.782,0.495319078947,0,UDP,50000.0,1788000.0,02,5,81.84989978805235,99.99702414360756
0.761,0.498613861386,1,UDP,50000.0,1788000.0,02,5,45.32343531533841,99.99404424702
0.773,0.519680921053,0,UDP,50000.0,1788000.0,02,5,76.07768672066484,99.98688013849883
0.757,0.461766447368,0,UDP,50000.0,1788000.0,02,5,56.55628297292258,99.99343760379033
0.756,0.495745033113,2,UDP,50000.0,1788000.0,02,5,79.59149711642331,99.98984499631472
0.751,0.497582236842,0,UDP,50000.0,1788000.0,02,5,39.68363293613821,99.99012886727068
1.432,1.80297039474,0,UDP,50000.0,1788000.0,02,5,57.05132979215533,99.98610948355189
0.766,0.491966887417,2,UDP,50000.0,1788000.0,02,5,31.77815665526358,99.98606252157332
0.807,0.5134375,0,UDP,50000.0,1788000.0,02,5,50.57944588830464,99.99448621851396
0.817,0.489504950495,1,UDP,50000.0,1788000.0,02,5,50.01148505770742,99.99051355362506
0.801,0.503547854785,1,UDP,50000.0,1788000.0,02,5,50.9793258568861,99.98931467029992
0.773,0.394251655629,2,UDP,50000.0,1788000.0,02,5,51.89962795342003,99.9846520902837
0.801,0.529111842105,0,UDP,50000.0,1788000.0,02,5,90.93878031866451,99.98677589485216
0.99,0.869069306931,1,UDP,50000.0,1788000.0,02,5,63.407069055941925,99.9846768872074
0.788,0.4680330033,1,UDP,50000.0,1788000.0,02,5,35.51342715194181,99.98851270187252
0.886,0.679990131579,0,UDP,50000.0,1788000.0,02,5,31.134829772134296,99.99094634686888
0.775,0.450697368421,0,UDP,49564.51612903226,1788000.0,02,5,53.8006030730274,99.99430691840764
0.796,0.491891447368,0,UDP,50000.0,1788000.0,02,5,54.19873451296551,99.99242906685744
0.748,0.494198675497,2,UDP,50000.0,1788000.0,02,5,62.79212754238517,99.99439131361396
0.791,0.478567656766,1,UDP,49551.6129032258,1788000.0,02,5,70.94740494058875,99.99222254631547
0.833,0.550092105263,0,UDP,50000.0,1788000.0,02,5,81.01455612751948,99.99473960023862
0.787,0.489787375415,3,UDP,10000.0,358000.0,03,5,22.9178875041516,99.9945060908766
0.844,0.517930463576,2,UDP,10000.0,358000.0,03,5,25.679879460620228,99.99031745442062
0.772,0.475864686469,1,UDP,10000.0,358000.0,03,5,26.49695081134321,99.99228030502962
0.813,0.478299342105,0,UDP,10000.0,358000.0,03,5,70.04391669371208,99.99109466399736
0.779,0.492688741722,2,UDP,10000.0,358000.0,03,5,51.79008861426463,99.98844759863368
1.281,1.46456578947,0,UDP,10000.0,358000.0,03,5,72.6967948470817,99.9887475614614
0.84,0.612832236842,0,UDP,10000.0,358000.0,03,5,49.73938185967013,99.9877244562574
0.825,0.548504950495,1,UDP,10000.0,358000.0,03,5,26.64002246653465,99.9871662093242
0.824,0.534401315789,0,UDP,10000.0,358000.0,03,5,28.240902824876137,99.9908026327076
0.783,0.498468646865,1,UDP,10000.0,358000.0,03,5,40.8675828824006,99.99756825245788
0.77,0.471218543046,2,UDP,10000.0,358000.0,03,5,61.76535346519399,99.99304261786588
0.804,0.49328807947,2,UDP,10000.0,358000.0,03,5,59.16430712588138,99.9915558632435
0.782,0.495319078947,0,UDP,10000.0,358000.0,03,5,96.65432943590378,99.99459229268624
0.761,0.498613861386,1,UDP,10000.0,358000.0,03,5,28.85286529178795,99.99248864852616
0.773,0.519680921053,0,UDP,10000.0,358000.0,03,5,80.3933664124886,99.98841470716124
0.757,0.461766447368,0,UDP,10000.0,358000.0,03,5,12.037956095501476,99.99019904350271
0.756,0.495745033113,2,UDP,10000.0,358000.0,03,5,23.68996790485068,99.99114859915484
0.751,0.497582236842,0,UDP,10000.0,358000.0,03,5,90.85155989742836,99.99285041608684
1.432,1.80297039474,0,UDP,10000.0,358000.0,03,5,71.08339091695328,99.98789063552329
0.766,0.491966887417,2,UDP,10000.0,358000.0,03,5,59.36921208547599,99.99631684217714
0.807,0.5134375,0,UDP,10000.0,358000.0,03,5,50.05873331797595,99.99730578531587
0.817,0.489504950495,1,UDP,10000.0,358000.0,03,5,26.98569240212986,99.99469372944309
0.801,0.503547854785,1,UDP,10000.0,358000.0,03,5,84.59076929757857,99.99470992354496
0.773,0.394251655629,2,UDP,10000.0,358000.0,03,5,68.65100185562204,99.99400860258156
0.801,0.529111842105,0,UDP,10000.0,358000.0,03,5,61.85851391878934,99.98766582713294
0.99,0.869069306931,1,UDP,10000.0,358000.0,03,5,52.48702751720489,99.98989155480967
0.788,0.4680330033,1,UDP,10000.0,358000.0,03,5,24.17837921404938,99.9865509198949
0.886,0.679990131579,0,UDP,10000.0,358000.0,03,5,55.08429550166032,99.9884581285244
0.775,0.450697368421,0,UDP,10000.0,358000.0,03,5,75.9810556031271,99.98626247626648
0.796,0.491891447368,0,UDP,10000.0,358000.0,03,5,7.003718359985135,99.98888830590111
0.748,0.494198675497,2,UDP,10000.0,358000.0,03,5,10.753541403879176,99.99466331821192
0.791,0.478567656766,1,UDP,10000.0,358000.0,03,5,83.35402604872606,99.98802434849732
0.833,0.550092105263,0,UDP,10000.0,358000.0,03,5,64.42102394927026,99.99339391369956
0.787,0.489787375415,3,TCP,5002.666666666667,179000.0,04,5,60.15372145182886,99.99714855264702
0.844,0.517930463576,2,TCP,5002.666666666667,179000.0,04,5,84.22720299679865,99.99265547018936
0.772,0.475864686469,1,TCP,5003.0,179000.0,04,5,28.84472554394877,99.98731745026086
0.813,0.478299342105,0,TCP,5003.0,179000.0,04,5,22.55709953175406,99.98967142789706
0.779,0.492688741722,2,TCP,5003.0,179000.0,04,5,83.43596946278166,99.9929470303276
1.281,1.46456578947,0,TCP,5002.666666666667,179000.0,04,5,91.1247054955039,99.98925072273734
0.84,0.612832236842,0,TCP,5002.666666666667,179000.0,04,5,89.95469377453185,99.99483430835238
0.825,0.548504950495,1,TCP,5002.666666666667,179000.0,04,5,54.27938605022045,99.99517435036834
0.824,0.534401315789,0,TCP,5002.666666666667,179000.0,04,5,27.002075380994576,99.99308710134964
0.783,0.498468646865,1,TCP,5002.666666666667,179000.0,04,5,50.55869095772974,99.99481858487594
0.77,0.471218543046,2,TCP,5003.0,179000.0,04,5,52.83574012493553,99.9953191516435
0.804,0.49328807947,2,TCP,5003.0,179000.0,04,5,50.28588737944063,99.99458498699228
0.782,0.495319078947,0,TCP,5002.666666666667,179000.0,04,5,30.389378500188958,99.9910359401198
0.761,0.498613861386,1,TCP,5003.0,179000.0,04,5,51.02187629761927,99.99044600805128
0.773,0.519680921053,0,TCP,5002.666666666667,179000.0,04,5,13.63149880451303,99.98797726814252
0.757,0.461766447368,0,TCP,5002.666666666667,179000.0,04,5,17.11764406918966,99.9900371835965
0.756,0.495745033113,2,TCP,5003.0,179000.0,04,5,15.523114279979945,99.99160549280876
0.751,0.497582236842,0,TCP,5003.0,179000.0,04,5,47.19093773424679,99.99159077323444
1.432,1.80297039474,0,TCP,5002.666666666667,179000.0,04,5,53.57902462567613,99.9913798206453
0.766,0.491966887417,2,TCP,5000.322580645161,179000.0,04,5,48.36947178664791,99.9970281830264
0.807,0.5134375,0,TCP,5002.666666666667,179000.0,04,5,28.66569179816879,99.99467022719602
0.817,0.489504950495,1,TCP,5003.333333333333,179000.0,04,5,51.33261829761204,99.9971612547251
0.801,0.503547854785,1,TCP,5002.666666666667,179000.0,04,5,25.544296063923845,99.98885897564914
0.773,0.394251655629,2,TCP,5002.666666666667,179000.0,04,5,58.06714046081221,99.9924854631734
0.801,0.529111842105,0,TCP,5003.333333333333,179000.0,04,5,63.21630728588477,99.99393811946996
0.99,0.869069306931,1,TCP,5002.666666666667,179000.0,04,5,47.83027974712215,99.9946564803454
0.788,0.4680330033,1,TCP,5002.666666666667,179000.0,04,5,52.24175333868516,99.9912498941434
0.886,0.679990131579,0,TCP,5000.645161290323,179000.0,04,5,82.6358162713518,99.98771092931491
0.775,0.450697368421,0,TCP,5002.666666666667,179000.0,04,5,56.75648192492333,99.9953759402572
0.796,0.491891447368,0,TCP,5002.666666666667,179000.0,04,5,23.628690168352264,99.98810740559546
0.748,0.494198675497,2,TCP,5002.666666666667,179000.0,04,5,82.67739806418047,99.98995602877274
0.791,0.478567656766,1,TCP,5002.666666666667,179000.0,04,5,85.36232805447617,99.99017241778404
0.833,0.550092105263,0,TCP,5000.645161290323,179000.0,04,5,66.4168845059639,99.99363130381543
0.787,0.489787375415,3,TCP,2000.967741935484,71600.0,05,5,46.37431227015012,99.9889766025406
0.844,0.517930463576,2,TCP,2005.3333333333333,71600.0,05,5,66.97371406765778,99.98649496403291
0.772,0.475864686469,1,TCP,2005.3333333333333,71600.0,05,5,57.70595617695725,99.99593117681516
0.813,0.478299342105,0,TCP,2001.2903225806451,71600.0,05,5,48.35687049407373,99.99815800503194
0.779,0.492688741722,2,TCP,2001.2903225806451,71600.0,05,5,72.69202797488232,99.99116076092191
1.281,1.46456578947,0,TCP,2005.0,71600.0,05,5,29.09839016214191,99.99224151977552
0.84,0.612832236842,0,TCP,2005.6666666666667,71600.0,05,5,39.1480759172175,99.99278788686598
0.825,0.548504950495,1,TCP,2001.9354838709678,71600.0,05,5,95.73976363354888,99.99479810811206
0.824,0.534401315789,0,TCP,2005.3333333333333,71600.0,05,5,49.34802465435551,99.98922970814776
0.783,0.498468646865,1,TCP,2005.0,71600.0,05,5,66.84321856657385,99.98954671362884
0.77,0.471218543046,2,TCP,2000.967741935484,71600.0,05,5,29.04254605016064,99.99774136327989
0.804,0.49328807947,2,TCP,2004.6666666666667,71600.0,05,5,17.315387472458873,99.99008743961416
0.782,0.495319078947,0,TCP,2001.6129032258063,71600.0,05,5,77.86931264970858,99.9873905738712
0.761,0.498613861386,1,TCP,2004.6666666666667,71600.0,05,5,54.74275782790141,99.99070141670002
0.773,0.519680921053,0,TCP,2004.6666666666667,71600.0,05,5,54.62855380412181,99.99305731164516
0.757,0.461766447368,0,TCP,2005.3333333333333,71600.0,05,5,65.9424221100274,99.99085089156644
0.756,0.495745033113,2,TCP,2006.0,71600.0,05,5,61.651460373064126,99.99620052168402
0.751,0.497582236842,0,TCP,2001.2903225806451,71600.0,05,5,56.55143746250705,99.99180990563316
1.432,1.80297039474,0,TCP,2000.967741935484,71600.0,05,5,50.70249929762871,99.99191011820513
0.766,0.491966887417,2,TCP,2004.6666666666667,71600.0,05,5,52.00868738396207,99.99582670164445
0.807,0.5134375,0,TCP,2005.6666666666667,71600.0,05,5,26.40587615315721,99.98977322725028
0.817,0.489504950495,1,TCP,2004.6666666666667,71600.0,05,5,58.834837243362905,99.99700348923096
0.801,0.503547854785,1,TCP,2004.6666666666667,71600.0,05,5,75.62889564278655,99.9907153401971
0.773,0.394251655629,2,TCP,2001.6129032258063,71600.0,05,5,53.20410902620104,99.98910826632856
0.801,0.529111842105,0,TCP,2000.967741935484,71600.0,05,5,22.953195706653503,99.99376274616154
0.99,0.869069306931,1,TCP,2001.6129032258063,71600.0,05,5,47.51355109166971,99.98722261112914
0.788,0.4680330033,1,TCP,2005.0,71600.0,05,5,90.51148759708384,99.99670864394685
0.886,0.679990131579,0,TCP,2001.3333333333333,71600.0,05,5,89.7254999038021,99.99026348424876
0.775,0.450697368421,0,TCP,2004.6666666666667,71600.0,05,5,78.54008978828183,99.98760597567502
0.796,0.491891447368,0,TCP,2005.6666666666667,71600.0,05,5,29.73516848801943,99.9869224480642
0.748,0.494198675497,2,TCP,2004.6666666666667,71600.0,05,5,72.25187997063304,99.99025611288374
0.791,0.478567656766,1,TCP,2005.3333333333333,71600.0,05,5,58.464465029341824,99.9857318993543
0.833,0.550092105263,0,TCP,2004.6666666666667,71600.0,05,5,29.53081185848455,99.9893327113692
1.479,0.142076388889,16,UDP,45000.0,1609000.0,01,6,61.120729609916125,99.99173153066108
1.49,0.157267123288,12,UDP,45000.0,1609000.0,01,6,53.64603950383921,99.9901585433674
1.492,0.153386759582,17,UDP,45000.0,1609000.0,01,6,54.40857150683611,99.98675892005268
1.464,0.130604166667,16,UDP,45000.0,1609000.0,01,6,77.39561465263805,99.99701410683184
1.465,0.111801369863,11,UDP,45000.0,1609000.0,01,6,51.08785023419418,99.99034009546796
1.51,0.188773972603,12,UDP,45000.0,1609000.0,01,6,50.1116825694216,99.9956137049284
1.467,0.11910652921,13,UDP,45000.0,1609000.0,01,6,34.50939039501599,99.99075626653983
1.467,0.104944827586,14,UDP,45000.0,1609000.0,01,6,61.8839942323684,99.9959850128035
1.523,0.229208791209,31,UDP,45000.0,1609000.0,01,6,53.61902207144527,99.99329359080656
1.46,0.128703832753,17,UDP,45000.0,1609000.0,01,6,51.938526050501466,99.99712244039276
1.481,0.142158273381,26,UDP,45000.0,1609000.0,01,6,53.43587526371447,99.99051698698152
1.551,0.251156794425,17,UDP,45000.0,1609000.0,01,6,46.973402764720255,99.99475912554826
1.497,0.165829861111,16,UDP,45000.0,1609000.0,01,6,51.08751743970318,99.99314182652964
1.474,0.149795138889,16,UDP,45000.0,1609000.0,01,6,38.13722625231294,99.98813298694132
1.528,0.248684027778,16,UDP,45000.0,1609000.0,01,6,56.512296736463455,99.99873286609004
1.482,0.139281355932,9,UDP,45000.0,1609000.0,01,6,35.40973125424148,99.99146863655916
1.485,0.155191637631,17,UDP,45000.0,1609000.0,01,6,22.95112832423137,99.9872958856164
1.513,0.203825174825,18,UDP,45000.0,1609000.0,01,6,94.4249734602228,99.9973871330084
1.547,0.281655172414,14,UDP,45000.0,1609000.0,01,6,66.05692383228786,99.9974285044108
1.492,0.176667820069,15,UDP,45000.0,1609000.0,01,6,66.37358222410268,99.9967494009542
1.491,0.16732155477,21,UDP,45000.0,1609000.0,01,6,89.36434228531925,99.99204580886048
1.487,0.181950877193,19,UDP,45000.0,1609000.0,01,6,66.288886903914,99.99411973611028
1.461,0.117480968858,15,UDP,45000.0,1609000.0,01,6,55.0441182776046,99.99268423213574
1.468,0.131208333333,16,UDP,45000.0,1609000.0,01,6,45.25291103193533,99.98752154898304
1.466,0.131409722222,16,UDP,45000.0,1609000.0,01,6,50.80815176455383,99.9968179152221
1.459,0.109070671378,21,UDP,45000.0,1609000.0,01,6,80.44335601296532,99.99456965605084
1.486,0.16320979021,18,UDP,45000.0,1609000.0,01,6,81.22847533701504,99.99430206060111
1.477,0.13390877193,19,UDP,45000.0,1609000.0,01,6,29.685110350016146,99.9949776236139
1.499,0.181327526132,17,UDP,45000.0,1609000.0,01,6,54.20681788453083,99.99769231279754
1.491,0.154895104895,18,UDP,45000.0,1609000.0,01,6,35.1382126407819,99.99153202182292
1.538,0.219820689655,14,UDP,45000.0,1609000.0,01,6,62.617409769697545,99.99210038762568
1.512,0.204442906574,15,UDP,45000.0,1609000.0,01,6,79.04385039749687,99.98904129498295
1.456,0.125109540636,21,UDP,45000.0,1609000.0,01,6,62.26605704326929,99.99768028754347
1.479,0.142076388889,16,UDP,70000.0,2503000.0,02,6,90.34243589555186,99.98939486207686
1.49,0.157267123288,12,UDP,70000.0,2503000.0,02,6,38.31949173422819,99.99149467102978
1.492,0.153386759582,17,UDP,70000.0,2503000.0,02,6,84.52496252435084,99.99765051382624
1.464,0.130604166667,16,UDP,70000.0,2503000.0,02,6,42.23262521241439,99.99055209584756
1.465,0.111801369863,11,UDP,70000.0,2503000.0,02,6,68.32284977198232,99.99564842660668
1.51,0.188773972603,12,UDP,70000.0,2503000.0,02,6,61.94566069342999,99.99149373898298
1.467,0.11910652921,13,UDP,70000.0,2503000.0,02,6,86.6422496595808,99.9865353440304
1.467,0.104944827586,14,UDP,70000.0,2503000.0,02,6,39.33987236245353,99.99470655082985
